WT sseJ sseL slrP ssaV_new srfJ steC sspH2 sseI steB spvD_new sseG sseF sifB pipB2 steA sifA gtgE steE spvB gogB sseK1 gtgA sopD2 pipB
4331 0 0 0 2 0 0 0 0 11 0 0 3 1 0 0 30 1 9 0 0 0 7 0 0 4
4431 0 0 0 0 0 0 0 0 9 0 4 2 5 0 0 31 1 8 0 0 0 6 0 0 6
4531 0 0 0 6 0 0 0 0 7 0 0 1 3 0 0 97 6 79389 1 0 0 8 0 0 3
4631 0 0 0 5 0 0 0 0 8 0 0 1 6 0 1 31 5 17 1 4 0 2 0 0 8
4731 0 1 0 6 0 0 0 0 11 0 1 1 5 0 0 45 1 14 263 0 0 6 0 0 5
4831 0 0 0 5 0 0 1 0 5 0 5 1 6 0 1 7417 4 14 2 0 0 7 0 0 9
4931 0 0 0 9 0 0 0 0 6 0 4 1 2 0 1 28 3 10 0 0 0 6 0 0 3
5031 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 18 4 8 0 0 0 6 0 0 2
5141 0 0 0 17 0 0 3 0 22 0 6 2 5 0 1 660899 6 15 1 2 0 2 0 0 17
5233 0 0 0 8 0 0 0 0 9 0 6 1 4 0 0 44 4 7 1 0 0 1 0 0 7
5331 0 1 0 26 0 0 1 0 29 0 7 1 18 0 0 88 10 29 2 0 0 7 0 0 8
5431 0 0 0 4 0 0 0 0 3 0 0 1 1 0 0 11 0 4 0 0 0 1 0 0 1
5531 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5631 0 0 0 4 0 0 0 0 3 0 0 2 4 0 1 22 4 9 1 0 0 4 0 0 5
5731 0 0 0 2 0 0 0 0 0 0 1 0 2 0 0 8 2 3 0 0 0 1 0 0 2
5831 0 0 0 5 0 0 0 0 7 0 1 0 3 0 0 16 2 11 0 0 0 4 0 0 75660
5931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6031 0 0 0 2 0 0 0 0 4 0 4 1 10 0 0 20 2 9 1 0 0 6 0 0 6
6141 0 1 0 6 0 0 0 0 6 0 41079 0 6 0 0 9 2 5 0 0 0 1 0 0 3
6233 0 0 0 0 0 0 0 0 4 0 1 0 7 0 0 19 3 16 0 0 0 1 0 0 9
6331 0 0 0 0 0 0 0 0 11 0 2 1 9 0 1 27 5 5 1 0 0 6 0 0 9
6431 0 0 0 3 0 0 0 0 5 0 0 1 3 0 1 19 5 12 0 0 0 2 0 0 4
6531 0 0 0 6 0 0 0 2 8 0 2 0 4 0 0 22 2 11 0 0 0 1 0 0 6
6631 0 0 0 7 0 0 0 0 9 0 4 2 4 0 0 41 7 8 1 0 0 3 0 0 6
6731 0 4 0 4 0 0 0 0 6 0 4 0 4 0 0 23 2 5 0 0 0 4 0 0 3
6831 0 1 0 5 0 0 0 0 7 0 0 3 5 0 0 21 1 7 0 0 0 8 0 0 418396
6931 0 0 0 4 0 0 1 0 53185 0 4 0 7 0 0 22 3 7 0 0 0 6 0 0 3
7031 0 0 0 7 0 0 0 0 4 0 2 1 4 0 0 23 0 122779 1 0 0 1 0 0 2
7141 0 0 0 1 0 0 0 0 5 0 4 2 2 0 0 21 1 16 2 0 0 7 0 0 5
7233 0 0 0 5 0 0 0 0 2 0 1 2 6 2 0 15 0 13 2 0 0 2 0 0 6
7331 0 0 0 0 0 0 0 0 1 0 1 1 3 0 0 13 0 6 0 0 0 3 0 0 3
7431 0 0 0 3 0 0 0 0 7 0 3 23498 1 0 0 26 2 8 0 0 0 7 0 0 3
7531 0 0 0 4 0 4 1 0 11 0 2 2 1 0 0 11 2 7 0 0 0 3 0 0 1
7631 0 5645 0 3 0 0 0 0 1 0 0 1 5 0 0 37 3 12 1 0 0 3 0 0 3
7731 0 0 0 4 0 0 0 0 7 0 2 3 6 0 1 26 5 17 0 0 0 5 0 0 0
7831 0 0 0 2 0 0 0 1 4 0 0 4 1 0 1 31 0 13 1 0 0 4 0 0 4
7931 0 0 0 3 0 0 0 0 17 0 1 0 7 0 0 29 9 11 1 0 0 1 0 0 5
8031 0 1 0 4 0 0 0 0 6 0 4 5 5 0 1 33 0 5 0 0 0 0 0 0 5
8141 0 0 0 1 0 0 0 0 4 0 1 0 0 0 0 26 4 9 1 0 0 3 0 0 2
8233 0 0 0 6 0 0 0 0 4 0 1 2 2 0 0 34 3 6 1 0 214 2 0 0 6
8331 0 0 0 4 0 0 1276 0 4 0 0 1 2 0 0 15 1 13 0 0 0 1 0 0 3
8431 0 0 0 4 0 0 0 0 8 0 3 2 4 0 0 20 2 12 0 0 0 8 0 0 4
8531 0 0 0 2 0 0 0 0 8 0 1 1 1 0 0 10 0 17 0 0 0 5 0 0 2
8631 0 0 0 4 0 0 0 0 6 0 2 1 1 0 3 12 0 4 0 0 0 1 0 0 6
8731 0 1 0 6 0 0 0 0 8 0 2 1 2 0 0 46 2 7 0 0 0 56321 0 0 4
8831 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 11 0 7 2 0 0 2 0 0 2
8931 0 0 0 0 0 0 0 0 2 0 0 1 3 0 1 9 1 5 0 0 1 3 0 0 4
9031 0 7 0 4 0 0 0 0 6 0 0 0 4 0 0 18 2 4 2 0 0 1 0 0 2
9134 0 0 0 2 0 0 0 0 3 0 1 2 4 0 267 15 1 5 0 0 0 5 0 0 2
9232 0 0 0 3 0 0 0 0 5 0 2 0 7 0 8134 18 1 5 0 0 0 3 0 0 4
9331 1 1 0 97 0 0 0 0 3 0 0 0 2 0 0 27 3 2 1 1 0 0 0 0 3
9431 0 0 0 2 0 0 0 0 3 0 0 0 3 0 0 20 1 3 1 0 0 1 0 0 1
9531 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 9 0 2 0 0 0 2 0 0 1
9631 0 0 0 1 0 0 0 0 2 0 0 1 0 0 0 7 0 7 0 0 0 3 0 0 2
1142 0 2 0 0 3 1 0 0 1 0 1 0 2 1 1 0 0 0 2 0 0 0 0 0 0
2142 1 2 0 0 0 11673 0 0 1 0 2 1 2 1 0 0 0 0 1 3 0 2 0 0 0
3142 0 9 1 6 8 3 23 7 2 1 7 0 9 8 1 63 0 0 1 3 0 1 0 3 6
4142 1 1 0 0 13 2 1 0 1 0 1 0 1 2 1 0 0 0 3 0 0 56188 0 0 0
5142 0 0 0 0 7 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0
6142 3 0 0 0 2 0 0 0 1 0 1 0 0 3 3 0 0 0 1 1 0 0 0 0 0
7142 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 3 678 1 0 0 0
8142 0 0 0 0 1 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0
988 1 1 0 0 23 3 0 0 1 1 1 0 2 3 2 1 0 0 3 8 0 3 0 0 0
1032 0 0 0 0 1 1 0 0 0 0 8 0 0 2 1 0 0 0 1 1 0 0 0 0 0
1143 1 0 0 0 27 0 0 0 0 0 1 0 1 4 1 0 0 0 0 2 0 0 0 0 0
1234 1 1 0 0 4 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1332 0 0 0 0 16 1 1 0 0 0 6 0 2 4 0 0 0 0 0 1 0 1 0 0 0
1432 0 0 0 0 8 1 0 0 0 0 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0
1532 2 0 0 0 8 2 1 0 1 0 188677 0 3 2 1 0 0 0 1 1 0 2 0 0 0
1632 1 2 0 0 112402 0 0 0 0 0 0 0 0 17 1 0 0 0 0 1 1 2 0 0 0
1732 2 1 0 0 5 2 0 0 1 0 2 0 5 3 1 1 0 0 0 2 0 2 0 0 0
1832 0 2 0 0 5 0 0 0 1 0 1 0 3 1 2 2 0 0 1 2 0 3 0 0 0
1932 18639 1 0 1 14 1 0 0 2 0 1 0 4 7 1 1 0 0 2 3 0 1 0 0 0
2032 0 1 0 0 3 0 0 0 1 0 2 0 1 5 1 0 0 0 0 2 0 1 0 0 0
2143 0 0 0 0 3 0 0 0 0 0 0 0 1 1 2 0 0 0 1 3 0 0 0 0 0
2234 0 0 0 0 2 2 0 0 0 0 3382 0 1 2 0 0 0 0 2 2 0 1 0 0 0
2332 0 0 0 0 2 0 0 0 0 0 4 0 0 2 0 0 0 0 0 1 0 1 0 0 0
2432 0 1 0 0 1 0 2 0 2 0 2 0 0 2 0 0 0 0 0 0 0 1 0 0 0
2532 6238 0 0 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0
2632 0 0 0 0 12 1 0 0 0 0 2 0 0 0 2 0 0 0 0 2 0 1 0 0 0
2732 1 4 0 0 7 2 0 0 2 4188 3 0 2 6 10 0 0 0 4 22 0 2 0 0 0
2832 1 0 0 0 2 0 0 0 0 0 4 0 4 12 0 0 0 0 1 2 0 0 0 0 0
2932 1 2 0 0 4 1 0 0 1 0 2 0 1 0 0 0 0 0 205138 1 0 4 0 0 0
3032 0 1 0 0 10 2 0 0 0 0 7 0 1 0 2 0 0 0 1 1 0 1 0 0 0
3143 0 0 0 0 5 1 0 0 0 0 1 0 3 2 4 42901 0 0 1 3 0 1 0 0 0
3234 1 1 0 0 4 1 0 0 1 0 0 0 1 2 1 0 0 0 1 3 0 0 0 0 0
3332 1 5 0 0 5 0 0 0 0 0 4 0 2 2 0 0 0 0 2 0 0 0 0 0 0
3432 0 5 0 0 5 1 0 0 0 0 3 0 0 7 0 1 0 0 0 9240 0 1 0 0 0
3532 1 1 0 2 3 1 1 4 0 0 1 0 0 281178 3 0 0 0 0 45723 0 0 0 0 0
3632 1 0 0 0 5 0 0 0 0 0 1 0 14 0 0 0 0 0 0 2 0 0 0 0 0
3732 1 3 0 1 11 3 0 0 0 0 2 0 2 5 8 1 0 0 2 1 0 6 0 0 0
3832 1 1 0 0 3 0 0 0 1 0 1 0 0 0 4 1 0 0 1 379 0 1 0 0 0
3932 4 14 0 0 10 3 0 0 2 0 4 0 3 5 4 2 0 0 0 1 0 1 0 0 0
4032 0 0 0 0 5 4 0 0 2 0 4 0 2 4 0 3 0 0 1 2 0 3 0 0 0
4143 1 3 0 0 11 0 1 0 39727 0 0 0 3 2 8 0 0 0 1 5 0 4 0 0 0
4234 1 321282 0 0 7 2 0 2 1 0 5 0 3 4 3 1 0 0 3 7 0 0 0 0 0
4332 0 2 0 0 5 0 0 0 0 0 0 0 2 0 1 1 0 0 0 1 0 1 0 0 0
4432 0 0 0 0 42238 0 0 0 2 0 2 0 1 5 3 1 0 0 0 4 0 1 0 0 0
4532 0 2 0 0 4 0 0 0 0 0 1 0 0 2 1 0 0 0 3 3 0 0 0 0 0
4632 2 0 0 0 8 0 0 0 0 0 16458 0 0 3 2 1 0 0 1 3 0 1 0 0 0
4732 0 2 0 0 2 0 0 0 0 0 2 0 0 2 0 1 0 0 3 0 0 0 0 0 0
4832 0 0 0 0 2 0 0 0 2 0 2 0 0 3 1 0 0 0 0 1 0 1 0 0 0
4932 0 2 0 0 10 3 0 0 2 0 1 0 1 3 1 0 0 0 0 3 0 0 0 0 0
5032 1 1 0 0 3 1 0 0 0 0 3 0 3 2 2 1 0 0 2 0 0 1 0 0 0
5143 2 1 0 0 7 3 0 0 0 0 8 0 5 2 2 1 0 0 2 1 0 1 0 0 0
5234 0 0 0 0 14 2 0 0 0 0 0 0 3 0 1 0 0 0 2 0 0 2 0 0 0
5332 1 0 0 0 11 0 0 0 4 0 5 0 4 9 1 1 0 0 2 5 0 3 0 0 0
5432 0 0 0 0 4 0 0 0 1 0 0 0 0 2 2 0 0 0 0 0 0 2 0 0 0
5532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5632 0 0 0 0 5 1 1 2 0 0 0 0 0 1 0 0 0 0 2 1 0 0 0 0 0
5732 0 0 0 0 1 0 1 0 0 0 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0
5832 0 0 0 0 2 0 0 0 1 0 0 0 2 5 1 0 0 0 1 0 0 0 0 0 0
5932 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
6032 0 1 0 0 4 4078 0 0 1 0 0 0 3 0 0 0 0 0 1 3 0 0 0 0 0
6143 0 0 0 0 1 0 0 0 0 0 0 0 2 1 0 1 0 0 0 2 0 1 0 0 0
6234 1 2 0 1 3 1 1 0 2 0 3 0 8 3 0 0 0 0 0 59354 0 1 0 0 0
6332 0 3 0 0 4 1 0 0 0 0 2 0 1 2 1 1 0 0 1 0 0 3 0 0 0
6432 1 0 0 0 6 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 3 0 0 0
6532 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 1 0 0 0 1 0 0 0 0 0
6632 1 7 0 0 9 10 0 0 0 0 2 0 1 1 4 0 0 0 1 15 0 1 0 0 0
6732 0 0 0 0 10 2 0 0 0 0 2 0 3 4 2 2 0 0 9 2 0 0 0 0 0
6832 0 1 0 0 6 0 0 0 1 0 2 0 0 3 1 0 0 0 0 3 0 1 0 0 0
6932 0 0 0 0 9 1 0 0 0 0 0 0 1 1 2 1 0 0 1 2 0 1 0 0 0
7032 2 0 0 1 189521 0 0 0 0 0 4 0 1 4 1 0 0 0 0 0 0 2 0 0 0
7143 0 0 1 0 5 1 0 0 2 0 2 0 57 2 72712 0 0 0 0 3 0 3 0 0 0
7234 2 0 0 0 8 0 0 0 1 0 0 0 0 6 2 0 0 0 3 0 0 0 0 0 0
7332 0 0 0 0 2 2 0 0 0 0 1 0 2 2 0 1 0 0 0 1 0 1 0 0 0
7432 1 53 0 0 2 1 0 0 2 0 0 0 1 2 5 3 0 0 0 0 0 1 0 0 0
7532 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 2 0 0 0
7632 0 0 0 0 12 139109 1 0 0 0 9 0 1 4 7 0 0 0 2 3 0 0 0 0 0
7732 1 4 0 0 2 0 0 0 0 0 0 0 1 4 0 1 0 0 1 1 0 2 0 0 0
7832 4117 0 0 0 53 2 0 1 1 0 0 0 1 4 1 0 0 0 11 1 0 4 0 0 0
7932 1 0 0 0 2 3 0 0 1 0 12 0 3 3 1 1 0 0 4 3 0 3 0 0 0
8032 0 0 0 0 3 6 0 0 0 0 7 0 0 0 2 3 0 0 1 1 0 0 0 0 0
8143 1 0 0 989 4 4 0 0 5 0 2 0 1 2 2 1 0 0 0 681 0 1 0 0 0
8234 2 2 0 0 3 1 0 0 0 0 0 0 1 2 3 1 0 0 1 0 0 0 0 0 0
8332 3890 817 0 0 7 2 0 0 2 0 1 0 1 3 1 0 0 0 2 1 0 1 0 0 0
8432 0 0 0 0 6 2 0 0 0 0 2 0 1 1 0 1 0 0 1 0 0 0 0 0 0
8532 0 0 0 0 1 0 0 0 0 0 1 0 2 0 1 1 0 0 1 2 0 0 0 0 0
8632 0 1 0 0 9 0 0 0 0 0 3 0 0 2 0 0 0 0 0 0 0 0 0 0 0
8732 0 0 0 0 4 1 0 0 2 0 2 0 0 1 3 0 0 0 0 2 0 0 0 0 0
8832 0 1 0 0 3 3 1 0 0 0 1 0 4 1 0 1 0 0 0 0 0 1 0 0 0
8932 0 0 0 0 2 2 0 0 0 0 5 0 1 0 0 4 0 0 0 0 0 2 0 0 0
9032 0 1 0 0 5 2 0 0 2 0 0 0 4 7 2 1 0 0 2 1 0 0 0 0 0
9135 0 0 0 0 3 1 2 0 2 0 0 0 52947 1 1 0 0 0 7 0 0 0 0 0 0
9233 3 0 0 0 3 0 0 0 3 1 3 0 2 2 2 1 0 0 0 1 0 1 0 0 0
9332 1 0 0 0 6 0 0 0 0 0 1 0 0 2 0 0 0 0 4 3 0 2 0 0 0
9432 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
9532 0 0 0 0 0 3 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0
9632 0 4 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0
1144 0 2 4 7 0 0 6 1 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 1
2144 1 343743 8 57808 0 0 2 1 0 0 0 55891 0 4 0 0 4 0 0 0 2 4078 0 0 2
3144 0 2 4 4 0 0 3 0 0 0 0 1 0 2 0 0 0 0 0 0 4 0 0 0 1
4144 0 4 1 5 0 0 1 1 0 0 0 1 0 2 0 0 2 0 0 0 2 0 0 0 1
5144 2 2 1 1 0 0 4 4 0 0 0 1 0 1211 0 0 1 0 0 0 0 0 1 0 0
6144 0 3 4 193097 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
7144 1 0 3 2 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1
8144 0 4 6 11 0 0 3 6 0 0 0 0 0 38197 0 0 0 0 0 0 0 0 1 0 1
989 0 6 6 10 1 1728 3 12 0 0 0 3 0 3 0 0 1 0 0 0 0 0 0 0 0
1033 0 3 1 1 0 0 2 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1145 1 6 2 13 1 0 4 7 0 0 0 1 0 2 0 0 0 0 0 0 2 0 0 0 2
1235 0 1 432 5 1 0 1 5 0 0 0 2 0 0 0 0 8 0 0 0 1 0 0 0 0
1333 0 10 4 6 0 0 4 4 0 0 0 0 0 3 0 0 5 0 0 0 3 0 0 0 0
1433 1 4 3 8 0 0 5 1 0 0 0 1 0 1 0 0 5 0 0 0 1 0 0 0 0
1533 0 2 5 6 0 0 3 1 0 0 0 1 0 1 0 0 2 0 0 0 6 0 0 0 3
1633 1 6 3 5 50475 0 2 2 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
1733 0 2 5 8 1 0 6 8 0 0 0 1 0 0 0 0 2 0 0 0 0 2 0 0 0
1833 1115 1 5 8 2 0 5 2 0 0 0 0 0 1 0 0 3 0 0 0 4 0 0 0 1
1933 2 6 4 10 1 0 5 5 0 0 0 3 0 1 0 0 1 0 0 0 5 0 0 0 1
2033 1 2 0 4 1 0 1 1 0 0 0 1 0 1 0 0 12 0 0 0 3 0 0 1 1
2145 0 2 1 13 1 0 4 13829 0 0 0 0 0 1 0 0 1 0 0 0 3 0 0 0 0
2235 1 0 3 4 0 0 2 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0
2333 0 11 0 10 1 0 5 0 0 0 0 1 0 2 0 0 0 0 0 0 2 0 0 0 0
2433 0 4 3 4 1 0 4 0 0 594 0 0 0 0 0 0 1 0 0 0 83632 0 0 0 0
2533 1 5 2 5 0 0 1 0 0 0 0 1 0 0 0 0 3 0 0 0 1 1 0 0 2
2633 0 0 1 9 0 0 4 1 0 0 0 0 0 2 0 0 2 0 0 0 1 0 0 0 1
2733 0 2 7 19 1 0 6 2 0 0 0 5 0 2 0 0 1 0 0 0 2 0 0 0 2
2833 0 3 513 4 0 0 7 7 0 0 0 2 0 1 0 0 1 0 0 0 5 0 0 0 0
2933 0 3 6 15 1 0 81291 2 0 0 0 2 0 5 0 0 1 0 0 0 4 0 0 0 4
3033 0 7 7 4 2 0 11 6 0 0 0 3 0 0 0 0 3 0 0 0 74 0 0 0 1
3145 2 8 3 10 1 0 4 1 0 0 0 1 0 1 0 0 2 0 0 0 4 0 0 0 1
3235 0 3 9 5 2 0 5 2 0 0 1 0 0 1 0 0 3 0 0 0 0 0 0 0 3
3333 0 4 4 8 0 0 5 3 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 1
3433 1 1 3 7 0 0 5 2 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 1
3533 0 2 6 4 0 0 3 5 0 0 0 2 0 2 0 0 1 0 0 0 1 0 0 0 0
3633 2 4 0 4 0 0 2 1 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0 0 0
3733 1 6 5 13 2 1 501 3 0 0 0 0 0 2 0 0 3 0 0 0 1 0 0 0 0
3833 0 5 2 8 0 0 4 2 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0
3933 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
4033 0 3 6 9 8 0 3 3 0 0 0 1 0 0 0 0 0 0 0 0 4 0 0 1 2
4145 1 1 2 13 2 0 13 2 0 0 0 0 0 2 0 0 1 0 0 0 2 1 1 0 1
4235 0 5 4 8 0 0 4 4 0 1 0 1 0 3 0 0 2 0 0 0 44900 0 0 0 1
4333 0 3 3 12 0 0 5 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
4433 2021 7 6 8 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1
4533 0 3 4 2 0 0 2 2 0 0 0 2 0 3 0 0 2 0 0 0 0 0 0 0 1
4633 2 3 4 11 1 0 6 0 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0
4733 0 2 2 3 3 0 4 1 0 0 0 0 0 1 0 0 1 0 0 0 3 0 0 1 0
4833 2 1 5 13 2 0 4 1 0 0 1 3 0 1 0 0 2 0 0 0 6 0 0 0 0
4933 4 5 6 13 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 10 655 0 0 1
5033 0 5 1 11 0 0 8 3 0 0 0 1 0 2 0 0 1 0 0 0 3 0 0 0 142
5145 3 8 6 177917 0 0 6 3 0 0 0 4 0 1 0 0 1 0 0 0 1 0 0 0 5
5235 2 2 8 11 1 0 3 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5333 4 12 11 21 0 0 1422 3 0 0 0 5 0 3 0 0 7 0 0 0 10 1 0 0 0
5433 0 3 6 4 1 0 6 2 0 0 0 0 0 4 0 0 2 0 0 0 2 0 0 0 0
5533 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5633 0 5 1 9 2 0 1 3 0 0 0 1 0 1 0 0 2 0 0 0 1 0 0 0 2
5733 0 3 2 1 0 0 1 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 2
5833 0 5 1 5 0 0 1 6 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 87077
5933 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
6033 1 1 3 9 0 0 108983 2 0 0 0 10876 0 2 0 0 0 0 0 0 0 0 4362 0 1
6145 0 2 0 13 1 0 2 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6235 0 2 4 4 0 1 2 4 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0
6333 0 7 4 12 0 2188 1 1 0 0 0 1 0 4 0 0 1 0 0 0 15 0 0 0 0
6433 2 1 7 5 0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6533 0 8 4 998 1 1 8 764454 0 0 1 2 0 7 0 0 1 0 0 0 2 0 0 0 2
6633 0 6 4 5 3 0 8 2 0 0 0 1 0 1 0 0 0 0 0 0 6 0 0 0 0
6733 2 0 4 7 1 0 3 4 0 0 0 4 0 2 1 0 77855 0 0 0 0 0 0 0 0
6833 0 0 31 4 1 0 5 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1
6933 0 3 14 4 0 0 3 2 0 0 0 1 0 2 0 0 3 0 0 0 3 0 0 0 0
7033 0 11 24 13 3 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1
7145 2110 1 233683 5 1 0 2 5 0 0 0 3 0 1 0 0 1 0 0 0 2 0 0 0 3
7235 1 2 2 355 0 0 4 0 0 0 0 1 0 0 0 0 1 0 0 0 3 0 0 0 0
7333 0 4 4 5 0 0 3 1 0 0 0 0 0 3 0 0 0 0 0 0 5 0 0 0 0
7433 0 5 7 8 1 0 1 3 0 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 2
7533 0 1 0 4 0 0 2 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
7633 0 5 41 9 0 0 8 6 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 2
7733 0 6 3 9 0 0 3 7 0 0 0 0 0 4 0 0 3 0 0 0 0 0 0 0 2
7833 4 21 3 5 2 0 11 57619 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 11
7933 0 4 4 7 1 0 8 3 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
8033 2 3 13 9 0 1 5 4 0 0 0 3 0 2 0 0 3 0 0 0 2 0 0 0 0
8145 3 0 3 11 1 0 1 0 0 0 1 1 0 1 0 0 6 0 0 0 0 0 0 0 2
8235 0 4 4 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
8333 1 3 4 6 0 0 3 0 0 0 0 2 0 0 0 1 2 0 0 0 0 0 0 0 0
8433 0 3 2 3 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 1
8533 0 0 1 0 1 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
8633 0 6 4 2 1 0 2 0 0 0 0 1 0 3 0 0 0 0 0 0 1 0 0 0 1
8733 1 0 3 4 4 0 4 10 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 4211 1
8833 0 1 1 3 1 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
8933 0 2 2 7 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 2 0 0 0 2
9033 3 2 5 8 0 0 6 3 0 0 0 0 0 1 0 0 2 0 0 0 839 0 0 0 0
9136 0 4 3 1 3 0 2 3 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0
9234 0 3 2 3 0 0 64861 1 0 0 0 0 0 1 0 0 7 0 0 0 0 0 0 0 2
9333 37469 2 3 5 0 0 4 6 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
9433 0 2 1 2 1 0 5 2 0 0 0 0 0 0 0 0 1 0 0 0 4 0 0 0 0
9533 0 2 0 3 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1253
9633 0 0 1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1146 1 0 0 5 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2146 1 0 0 2 0 0 149 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
3146 0 0 0 2 0 0 19 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4146 0 0 0 24579 0 0 4 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0
5146 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6146 1 0 0 2 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
7146 2 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
8146 0 0 0 3 0 1 6 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 0 0 0
990 0 0 0 4 0 0 15 1 0 0 0 0 286 0 0 1 1 0 0 0 0 1 0 0 0
1034 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
1147 0 0 0 7 0 0 17 2 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
1236 34 0 0 3 0 0 119 0 0 0 0 0 0 4007 0 0 0 0 0 1 0 1 0 0 0
1334 1 0 0 1 0 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1434 0 0 0 1 0 0 2 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
1534 0 0 0 4 0 0 8 0 0 0 157 0 0 1 0 0 0 0 0 0 0 0 0 0 0
